NM_000596.2,0,0,0,0.0329652
NM_000597.2,0.374034,0.455277,9.03227,97.3423
NM_001313990.1,0.0992338,0,5.51188,220.25
NM_001313992.1,0,0,0,1.09707
NM_001313993.1,0,0,0,0
NM_000598.4,11.0504,2.46859,0.318088,97.4258
NM_001013398.1,7.02413e-07,0.000104765,5.07579e-05,1.55635e-07
NM_001552.2,44.0257,26.8735,0,14.1535
NM_000599.3,0.0164442,0.0233562,0.130152,43.1989
NM_002178.2,35.8906,64.1114,46.7937,2.65228
NM_001253835.1,0,0,0,1.55108
NM_001553.2,2.33585,0.85565,0,122.222
NM_001554.4,58.0525,17.8378,10.7737,35.4869
NM_002180.2,13.0445,21.9627,3.08859,7.66363
NM_144646.3,0.0376862,0,0.0499773,0.0789199
NM_005349.3,1.85846,2.5346,1.17507,2.9134
NM_015874.4,9.32698,10.9046,8.40626,38.5945
NM_203283.2,8.66387,6.77437,42.7631,6.24059
NM_203284.2,10.4816,9.67239,46.743,18.6893
NM_020070.3,0,0,0.236185,0
NM_152855.2,1.01885,0.697367,0,1.27175
NM_001170961.1,1.40171e-07,4.9216e-08,0,4.76483e-08
NM_001170962.1,0.0229091,0.0325392,0.748221,1.01487e-09
NM_001170963.1,0,0,0.0588252,0.97897
NM_001555.4,5.81797e-07,2.41091e-07,2.66428e-05,3.88823
NM_205833.3,0,0,0,0
NM_002181.3,0,0.0240877,0,0.0258374
NM_006083.3,145.123,121.859,203.027,155.352
NM_001190720.2,2.41041,4.99757,1.12504,1.43236
NM_001242778.1,1.97672,3.98118,14.1068,4.36661
NM_001556.2,18.6363,21.7668,2.87952,6.88038
NM_000575.4,1.19255,1.70223,0.258718,0.834067
NM_000576.2,1.80994,3.69645,0.0470449,0
NM_000877.3,0.988093,0.231373,0,0
NM_001288706.1,0,0,0,0
NM_001320978.1,0,0,6.71932e-08,2.95291e-08
NM_001320980.1,0,0,0,3.96319e-05
NM_001320981.1,0,0,5.98032e-06,1.89309e-06
NM_001320982.1,0.342226,2.24081e-07,12.766,1.39605
NM_001320983.1,0.742783,0.865894,1.66991,0
NM_001320984.1,8.00506e-09,0.74604,3.79069e-05,0.434967
NM_001320985.1,0.203505,0,0.000482148,3.10874e-07
NM_001320986.1,0,0,6.6084e-07,0.276896
NM_001167928.1,0.819569,3.77425,0,0.847866
NM_001167929.1,10.3657,14.1815,0.852422,2.94879
NM_001167930.1,3.40657,12.0167,0.190554,1.07424
NM_001167931.1,0.0438206,0,0,4.04575
NM_002182.3,9.38071,14.4296,0.669479,5.25612e-08
NM_134470.3,2.79922,12.6886,0.113884,0
NM_000577.4,7.32107,23.6951,0.000126131,0
NM_001318914.1,0,0,0,0
NM_173841.2,0.566905,0,0,0
NM_173842.2,0,1.55187,0.0389366,0
NM_173843.2,0.259655,0.235441,0,0
NM_000586.3,0,0,0,0
NM_000417.2,0,0,0,0
NM_001308242.1,0,0,0,0
NM_001308243.1,0.291793,0.353153,0.45574,0.535613
NM_000878.4,0,0,0,0
NM_001346222.1,5.91535e-06,2.11162e-06,0,0
NM_001346223.1,0.0257941,0.0244276,0.153279,0.139831
NM_000206.2,0.102124,0.1934,0.0902283,0.105956
NM_000588.3,0,0,0.155836,0.0646934
NM_001267713.1,0.390164,0.204287,0,0.902706
NM_002183.3,0.221117,0,0.286756,0.63424
NM_000589.3,0,0,0,0
NM_172348.2,0,0,0,0
NM_000418.3,11.4969,15.9242,3.53909,1.94416
NM_001257406.1,2.19356,2.94632,0,0
NM_001257407.1,3.49245,8.20495,0.699493,0
NM_001257997.1,3.93086e-07,0.883993,0.18809,0
NM_000879.2,0.0666812,0,0.0888944,0
NM_000564.4,0,0,0,0
NM_001243099.1,0.0367811,0.0783618,0.0970546,0.152701
NM_175724.2,0,0,0,0
NM_175725.2,0,0,0,0
NM_175726.3,1.31952e-10,0,6.53021e-10,4.24638e-09
NM_175727.2,0,0,0,0
NM_175728.2,0,0,0,0
NM_000600.4,2.75044,0.169387,0,0
NM_001318095.1,0.401705,0,0,0.116856
NM_000565.3,2.35628,1.77489,1.4499,0.847287
NM_001206866.1,1.2127,2.27451,0.903429,2.36349
NM_181359.2,0.000110085,0,0.946913,0.00171364
NM_001190981.1,0.861167,3.49141e-05,1.72697,1.27647
NM_002184.3,35.3313,21.2281,56.9825,50.3594
NM_175767.2,6.4297e-07,1.2695e-06,1.72144e-09,0
NM_000880.3,1.3909,2.96928,1.19066,0.481081
NM_001199886.1,5.43568e-06,1.45223,0,0
NM_001199887.1,0,0,0.0125609,3.55965e-09
NM_001199888.1,0.747686,0,0,0.403852
NM_000584.3,25.0697,21.4607,3.55329,0.253908
NM_000634.2,0.504394,0.892916,0,0
NM_000590.1,0,0,0.251639,0
NM_001168298.1,0.360402,0.539663,0.44326,0.358612
NM_001557.3,0,0,0,0
NM_002186.2,3.27368,1.69076,0.0963664,0.578667
NM_176786.1,0.319288,0.790801,0,0.0605929
NM_000572.2,0.36344,0.298745,0.495626,1.16336
NM_001558.3,0,0,0.489133,0.802754
NM_000628.4,20.6132,19.3926,35.582,14.13
NM_000641.3,2.99413,11.4381,0.787891,1.71575
NM_001267718.1,0,0,1.39419,2.64044
NM_001142784.2,1.68593,0.696605,2.63895,13.529
NM_000882.3,0.146789,1.91115,3.30869,0.843232
NM_002187.2,0.179428,0.127495,1.48308,0.474877
NM_001290023.1,0,0,0,0.0160031
NM_001290024.1,0,0,0,0.0028429
NM_005535.2,0,0,0,5.88069e-05
NM_153701.2,2.78635,3.33623,1.78141,4.28233
NM_001258214.1,0,0,0,0
NM_001258215.1,0.0831183,0.170575,0.237381,0.123485
NM_001258216.1,0,0,0,0
NM_001319233.1,0,0,0,0
NM_001559.2,0,0,0,0
NM_002188.2,0,0,0,0.0881285
NM_001560.2,22.8444,21.5595,90.7024,20.2628
NM_000640.2,12.7422,9.35158,0,16.4266
NM_000585.4,0.213423,0.175576,0.257107,0
NM_172175.2,7.94369,3.56683,4.69073,3.89261
NM_001243539.1,0,0.141475,0,0
NM_001256765.1,0,0.620735,0,0
NM_001351095.1,0.33241,0.135787,0.143512,0.0797359
NM_001351096.1,0,0.0407456,0,0
NM_001351097.1,0,1.13658e-06,0,0
NM_002189.3,0,1.0989,0,0
NM_172200.2,0.281143,0.00175337,1.43758,0
NM_001172128.1,0,0,0,0
NM_004513.5,0.119676,0.0486933,0.282665,0.267708
NM_172217.3,0.0260268,0,0,0.0248847
NM_001561.5,0.869676,0.920057,0.753704,3.22721
NM_002190.2,0,0,0,0
NM_001243211.1,18.6466,9.42107,28.3123,0
NM_001562.3,68.1397,55.4368,183.797,2.58912
NM_004514.3,76.7904,77.6373,31.274,30.8108
NM_001267809.1,1.06331,0,4.07975,2.47082
NM_004515.3,298.3,319.599,695.233,420.236
NM_001137673.1,84.9087,90.9042,53.7245,34.2025
NM_004516.3,96.6498,82.5598,103.014,33.8259
NM_012218.3,75.4346,61.278,21.3365,22.8927
NM_017620.2,69.7424,65.0532,14.3835,23.0862
NM_153464.2,2.67941,4.50501,0.195291,0.496884
NM_001014794.2,44.6121,32.1081,37.6939,56.4211
NM_001014795.2,3.22918,3.29101,0,2.98981
NM_001278441.1,0,0,0,0.410376
NM_001278442.1,0,0,9.6652,13.0006
NM_004517.3,39.7207,33.8449,4.18301,58.0494
NM_001144878.1,3.13621,2.41314,3.70224,2.04295
NM_001144879.1,0.817756,0.893124,18.6349,1.1536
NM_005536.3,18.1715,18.6436,104.646,31.4505
NM_014214.2,115.238,75.014,11.4987,11.4548
NM_000883.3,1.56865e-08,1.13385e-08,0,3.60164e-05
NM_001102605.1,1.82844,0.46633,0,0
NM_001142573.1,31.32,57.6902,11.0827,18.5858
NM_001142574.1,0,0,0,0.237176
NM_001142575.1,3.98462,0.855672,0.523743,0.955093
NM_001142576.1,1.30568,1.93575,0,1.41198
NM_001304521.1,11.1583,5.25823,2.33316,0
NM_183243.2,9.07466,4.12946,1.203,0
NM_000884.2,598.261,461.375,273.525,309.659
NM_001282368.1,0.266389,0.267077,1.03491,0.279786
NM_001563.3,0,0,0,0
NM_001040694.1,14.6019,21.6337,2.91832,6.22198
NM_020238.2,53.957,51.2071,11.9728,6.92754
NM_002164.5,0.287392,0.380234,0.217381,1.27121
NM_001267728.1,12.8363,10.6726,21.3665,10.2553
NM_005537.5,4.2203,1.56995,0.527147,3.38915
NM_198217.2,0.590205,1.49029,0,1.31671
NM_198218.2,5.80121,0,0,0
NM_198219.2,3.77852,2.68383,0.948476,5.5794
NM_001291959.1,3.49302,2.66216,7.10567,2.62084
NM_001564.3,11.3036,16.782,6.73112,6.39688
NM_002191.3,0.481849,5.68565,0,0.271243
NM_002192.3,8.5068,20.3761,0.315543,7.42625
NM_002193.3,0.0976574,0.385293,0.129009,3.47623
NM_005538.3,0.0157991,0.16456,0.35478,0
NM_001565.3,0.0871836,0.0412765,0,0.185337
NM_001128928.1,0.246158,0.68046,2.2819,0.30091
NM_002194.3,4.68988,8.529,25.5595,9.69834
NM_000207.2,0,0,0,0.15967
NM_001185097.1,0,0,0,0
NM_001185098.1,0,0,0,0
NM_001291897.1,0,0,0,0
NM_001134224.1,0.00706186,0.8196,7.03065e-08,0.0396628
NM_001134225.1,9.75703,4.62966,2.59322,5.23037
NM_001351424.1,7.52629,3.95363,1.01759,1.74128
NM_001351425.1,3.97837e-05,0,2.32752,4.20112
NM_001351426.1,0.000382947,0,1.78167,1.0204
NM_001351427.1,4.33794e-08,0,3.68577e-09,0.0769247
NM_001351428.1,7.95532e-05,0,0.241836,11.6685
NM_001351429.1,0.955615,0,8.15625,0.741836
NM_001566.2,0,0.0677976,0,0
NM_004027.2,4.99824e-09,0,6.30953e-09,0.328794
NM_001321042.1,12.6715,6.35701,9.63956,24.1178
NM_005539.4,4.31461,6.68567,4.99559,26.1507
NM_001297434.1,9.24109,6.83335,22.3276,8.08787
NM_001350227.1,1.34049e-07,2.09635e-10,1.14554e-05,0
NM_001350228.1,1.00227,2.45134,0.603928,3.25314
NM_005540.2,0,1.17868,0.981335,5.14847
NM_001017915.2,0.00636097,0.0170307,0.17912,7.29168
NM_005541.4,0.0133428,0.0389415,0.366864,14.1632
NM_001567.3,20.3169,81.1647,15.6659,29.8772
NM_001346590.1,12.6486,10.6937,0,0.00161176
NM_001346591.1,0.512721,1.95609,0,5.21403e-05
NM_001346592.1,1.4509,7.6942,0.985899,1.3161
NM_001346593.1,0.00732174,0.0767693,0.00749647,0.0363001
NM_001346594.1,1.33356,2.76566,1.16426,1.38949
NM_005542.5,38.6525,44.4058,29.4368,52.8113
NM_198336.3,0,0,81.6093,20.3501
NM_198337.3,0.278378,0.513109,0.318042,2.20096
NM_001265587.1,0.291486,0.276046,0.543038,1.0384
NM_005543.3,0,0,0,0
NM_002195.1,0.358723,0.509504,0,0.108087
NM_002196.2,0,0,0,19.8164
NM_000208.3,0,2.22055,1.77239,2.48308e-06
NM_001079817.2,1.73603,1.87515,15.762,17.2399
NM_014215.2,0.0872125,0.0943775,0,0.257552
NM_001568.2,497.168,787.103,2007.91,1004.04
NM_000209.3,1.87931,1.91489,0.675134,0.0614875
NM_001145349.1,0.356624,1.65167,1.63568,0.500401
NM_005897.2,5.33596,9.85231,32.4279,13.9812
NM_001025242.1,37.7555,55.8444,6.9674,0.0706629
NM_001025243.1,23.4693,32.8223,14.2922,2.48562
NM_001569.3,319.912,640.048,3.097,8.99942
NM_000210.3,92.5838,83.4616,93.2429,5.46415
NM_001079818.2,1.63654,8.31543,25.0471,35.8851
NM_001316306.1,3.40872,2.67117,38.8899,2.30682
NM_001570.3,6.90049,2.65625,3.99414,2.30476
NM_001320941.1,0.917621,0.599827,1.75066,1.63143
NM_001320942.1,0.621123,1.77421,0.732187,1.53164
NM_001320943.1,1.03433,0.349727,2.52589,1.9967
NM_004136.3,64.0217,57.3092,95.6202,53.03
NM_002198.2,13.9911,5.72669,8.31209,3.80417
NM_002199.3,19.5121,29.1756,11.9201,9.92788
NM_001197122.1,13.3003,39.2822,1.08771,3.74066
NM_001197123.1,11.8273,12.2936,1.18013,2.46933
NM_001197124.1,0,2.22355,2.78154,0.600684
NM_001197125.1,10.9899,17.283,2.01287,5.16892
NM_001197126.1,1.29969,11.4953,0.215983,0
NM_001197127.1,0,0.814263,2.23214,0.0889049
NM_001197128.1,0,0.237585,0.0894347,0
NM_001571.5,35.7493,27.5941,2.43388,12.7447
NM_001195286.1,0.0926555,0.0461758,0.140854,0
NM_002460.3,0.0444077,0.0203149,0.0691272,0.355819
NM_001098627.3,0,0,0.27728,0
NM_001098629.2,2.84377,2.96275,1.01827,0.161668
NM_001098630.2,0,1.63018e-06,0,0.191603
NM_001242452.2,0,0,2.7061,0.152498
NM_001347928.1,0,0,0,0
NM_032643.4,5.31528,10.2792,0,0.000135285
NM_001206696.1,1.85227,2.17333,20.287,2.57945e-08
NM_006147.3,40.8891,32.8952,5.4741,1.13464
NM_001572.3,18.6822,5.74383,1.3929,3.0173
NM_004029.2,3.49857,3.09977,1.13996,0
NM_004031.2,5.34367,2.35772,0,0.717621
NM_005544.2,5.10714,6.51804,40.8466,19.0278
NM_001303233.1,1.8944,0.553956,0,0
NM_001303234.1,0,0.777669,0,0
NM_001303235.1,0,0,0.682245,0.337791
NM_001303236.1,0.748163,0.761706,2.02342e-06,0.23784
NM_001303237.1,0,0.157125,0,0
NM_002201.5,2.00378,1.96191,0.195385,0
NM_002202.2,1.32771,1.82202,1.47513,15.382
NM_005545.3,0,0.237208,0,0.536739
NM_201526.1,0.0495618,3.99702e-09,0.0655733,0.0161848
NM_181501.1,8.2688,3.49587,9.18878,5.88115
NM_002203.3,58.6793,20.5168,30.545,7.55365
NM_000419.4,0.136603,0.0431157,0.340796,0.917323
NM_002204.3,319.732,64.155,29.0039,16.7845
NM_000885.5,0.141305,1.6577,0.0771335,1.04411
NM_001316312.1,0,0,0,0
NM_002205.4,18.5938,70.9928,15.5609,12.3084
NM_001144996.1,0,0,0,0
NM_001144997.1,0,0.616154,1.54937,1.0204
NM_002206.2,0.808074,0.170793,2.2265,7.30472
NM_002207.2,0,0,0.836085,2.52382
NM_001318185.1,0.0214876,0,0.0096783,0.00378855
NM_005353.2,0.0586745,0,0.025602,0.00939114
NM_002208.4,11.4997,13.5314,13.3682,7.06402
NM_001114380.1,0.291711,0.256338,0.0727996,0.477386
NM_002209.2,0,0,0,0
NM_000632.3,0.22965,0.164049,0.0901897,0.0146296
NM_001145808.1,0.100413,0.0651434,0.0404932,0.00695611
NM_001144999.2,2.13846,0.000446127,84.3789,58.8888
NM_001145000.2,1.62118,1.21133,3.5055,0.882482
NM_002210.4,46.01,38.6094,0.00540029,48.1305
NM_000887.4,0.183447,0.289815,0.374351,0.154414
NM_001286375.1,0,0,0,0
NM_002211.3,138.676,129.94,75.8683,115.65
NM_033668.2,54.6294,34.1187,28.0228,3.59225
NM_133376.2,118.226,89.5216,975.963,210.834
NM_000211.4,0,0.689395,0,5.95707e-10
NM_001127491.2,1.84098,1.60457,0,3.40075e-08
NM_001303238.1,0,1.32669e-06,0,0.0536036
NM_000212.2,0.181214,0.0908411,0.478296,1.94343
NM_000213.4,0.22066,0.191132,3.38439,0
NM_001005619.1,1.59594,2.69453,11.8078,0.444659
NM_001005731.2,6.57035,1.82284,10.8498,1.69488e-05
NM_001321123.1,12.9731,8.17227,27.3525,0.328132
NM_001267810.1,151.686,158.306,44.955,14.8757
NM_002212.3,163.901,186.748,12.3742,111.436
NM_181466.2,23.1072,49.8189,1.25632,7.12525
NM_181468.2,12.6817,30.7408,0.668162,2.38614
NM_002213.4,67.7805,62.4354,15.3171,16.9356
NM_000888.4,0,0,0,1.84339
NM_001282353.1,0,0,0,0.302457
NM_001282354.1,0,0.0109814,1.11238e-05,0
NM_001282355.1,0.0716647,0.0460845,0.362614,2.65403e-09
NM_001282388.1,0,0.192269,0,0
NM_001282389.1,0,0,0,0
NM_001282390.1,0,2.82085e-07,1.16336e-09,0
NM_000889.2,1.23977,0.569697,0.361403,0.509502
NM_002214.2,7.7688,12.0129,47.2605,63.9412
NM_001166434.2,0,0,0,0
NM_001166435.2,0,0,0,0
NM_001166436.2,0.0221216,0,0,0.0222872
NM_002215.3,0,0,0,0
NM_002216.2,0.0327689,0,0.259739,0.179083
NM_002217.3,0,0,0,0.0171911
NM_001166449.1,0.902575,0.326315,0,6.28027e-10
NM_002218.4,0,0,0.969492,0.696839
NM_005546.3,0,0,0.0315765,0.12936
NM_001278503.1,2.91354,5.39897,7.55637,1.72538
NM_001278504.1,0,0,0.871135,0.887095
NM_152713.4,79.2361,104.985,127.656,75.5776
NM_001267623.1,5.92343,0.681989,0.317684,2.33424
NM_001324236.1,1.73366,3.08917,0,1.23427
NM_001324237.1,5.42193,16.1241,0.594749,0
NM_001324238.1,3.36501,2.59212,1.05662,1.98156
NM_001324240.1,1.13855,0.833619,0.254308,0.464567
NM_033453.3,78.8115,82.2845,18.774,38.8101
NM_181493.3,0,2.25118,0,0.496142
NM_001142593.2,32.1816,30.4413,4.26664,16.7078
NM_001142594.2,0.691778,1.99672,0.677313,1.34641
NM_014216.5,24.1099,28.3709,3.82864,6.83057
NM_002220.2,2.89351,5.82883,1.08914,0.377264
NM_002221.3,1.08183,11.7562,2.10724,14.2
NM_001099952.2,17.7407,1.08679,2.98459,1.19588
NM_001168272.1,1.08283,6.26028e-11,1.74059,0.427461
NM_002222.5,0.727825,4.10956,4.53575,7.45833e-05
NM_002223.3,15.5278,6.49525,11.2468,2.35827
NM_002224.3,89.2424,156.102,27.0939,1.11324
NM_001159508.1,3.14947,0.800564,9.71779,0.69587
NM_002225.3,68.3593,48.2381,11.7799,12.0323
NM_005547.3,0,0,0,0
NM_002226.4,1.20036,2.40419,8.01013,1.9403
NM_145159.2,1.06862,2.51082,0.310278,0
NM_001320923.1,0.60899,2.7543e-10,4.23367e-08,2.31778
NM_001321852.1,0.594687,1.95594e-10,2.74171e-08,0.79944
NM_001321853.1,0,0,0,0.00630251
NM_001321854.1,0,0,0,0.276417
NM_001321855.1,8.09549e-08,0,0,0
NM_001321856.1,43.7916,23.2096,109.399,42.8526
NM_001321857.1,0.137362,2.73349,3.03115,4.65971
NM_002227.3,9.56844,2.14205,6.13824e-05,2.28936
NM_001322194.1,0.430468,0.451252,0,1.87293
NM_001322195.1,1.97185,0.124661,22.2618,13.707
NM_001322196.1,1.33984e-09,0,0,0
NM_001322198.1,0.213826,0.00035702,1.19779,0.967608
NM_001322199.1,5.76142e-06,0,7.4318e-08,0.00244859
NM_001322204.1,2.15065e-07,9.72862e-06,8.58049e-06,0
NM_004972.3,0.826197,0.843222,0.948753,1.20598
NM_000215.3,0.270314,0.395614,2.26924,2.65659
NM_001267040.1,3.07281,4.27507,0,3.82702
NM_004973.3,7.9342,8.03487,15.7266,24.4665
NM_002228.3,51.4754,20.4859,3.3572,44.7131
NM_002229.2,149.367,126.915,5.54344,8.22198
NM_001286968.1,41.7063,18.9557,13.1948,54.8549
NM_005354.5,41.7063,18.9557,13.1948,54.8549
NM_002230.2,128.583,100.785,8.99653,9.17629
NM_021991.2,93.4616,107.675,11.3262,15.5277
NM_000216.3,0.0987909,0.0701578,0,57.6171
NM_001024844.1,0,0.00961276,0,0
NM_002231.3,6.29706,6.22894,1.65542,16.2998
NM_001130089.1,37.0231,54.8339,23.9382,52.5823
NM_005548.2,224.731,228.737,267.829,157.708
NM_000217.2,0,0,0.0085903,0.442623
NM_001204269.1,0.0261063,0,0,0.794495
NM_004974.3,0,0,0,0.753089
NM_002232.4,0,0,0,3.00106
NM_002233.3,0,0.0118371,0.0165032,1.72299
NM_002234.3,0,0,0,1.38314
NM_002235.3,0,0,0.0459507,7.89946
NM_031886.2,0.640488,0.640805,0.966444,1.03457
NM_005549.2,0,0,0,0
NM_004975.3,0.0577748,0.0962666,1.13097,3.68817
NM_001112741.1,0,0,0.126986,0.503329
NM_004976.4,0.0690075,0.0290231,0.042887,1.35987
NM_001260497.1,0,0,0,0.408277
NM_001260498.1,0,0,0,0.00113084
NM_001260499.1,0,0,0,0.5261
NM_139136.3,0,0,0,0.0558424
NM_139137.3,0,0,0,6.5701e-05
NM_153748.2,0,0,0,0
NM_004977.2,3.34385,0.516687,0.435944,0.016399
NM_001039574.2,1.86761e-05,1.21744,0,0.418396
NM_004978.4,2.68176,5.43442,1.86054,1.21884
NM_004979.5,0.928701,0.931717,1.10896,0.498971
NM_012281.2,0,0.0092563,0,3.83435
NM_004980.4,0,0,0,2.42516
NM_172198.2,0,0,0.184433,0.475254
NM_000219.5,0,0,0,0.0710856
NM_001127668.3,0,0,0,0.0163529
NM_001127669.3,0,0,0,0
NM_001127670.3,0,0,0,0
NM_001270402.2,0,0,0,0
NM_001270403.2,0,0,0,0
NM_001270404.2,0,0,0,0
NM_001270405.2,0,0,0,0
NM_002236.4,0,0.0216405,0.0906819,3.87518
NM_002237.3,14.2015,24.486,2.55455,3.40489
NM_002238.3,0.0259194,0.0674925,0.00854503,0.706236
NM_172362.2,5.35123e-08,3.0353e-08,2.7105e-08,1.11876
NM_000238.3,0,0,0.351144,1.62899
NM_001204798.1,0,0.0202204,0.177293,3.12453
NM_172056.2,0.0441234,0,0.395733,2.03049
NM_172057.2,0,0,0.181245,2.11206
NM_000220.4,0,0.0413627,0.0443984,0
NM_153764.2,0,0,0,0
NM_153765.2,0,0,0,0
NM_153766.2,0,0,0.937622,0.120284
NM_153767.3,0,0,0,0
NM_000891.2,0.254242,0.124387,0.0955629,2.81211
NM_001260508.1,0.391805,0.425326,0.115386,1.94172e-09
NM_001260509.1,0,0,0,0
NM_001260510.1,0,0,0,0.0984029
NM_002239.3,0,0,0,3.7293
NM_004981.1,0,0,0,1.80225
NM_152868.2,0,0,0,0.261129
NM_000890.3,0.498163,0.7526,1.3176,5.25494
NM_002240.4,0.0188154,0.035632,0,1.67366
NM_004982.3,0.0437383,0.0207076,0.115676,8.08109
NM_004983.2,0.0346217,0.0655656,0.0457451,3.75811
NM_002241.4,0.10785,0.0649981,0.488186,0.232719
NM_000525.3,1.27865,0.889098,0.880443,4.31176
NM_001166290.1,0,0,0,0
NM_021012.4,0.131143,0.535966,1.14545,1.23052
NM_001172416.1,0,0.0587985,0.38789,0.397816
NM_001172417.1,0,0,0,0
NM_002242.4,0.0434929,0,0.288782,1.23555
NM_013348.3,3.15205,2.30288,3.4056,1.01179
NM_001276435.1,0,0,0,0
NM_001276436.1,0.118987,0,0,0
NM_001276437.1,0,0,0,0
NM_001276438.1,0,0.704696,0,0
NM_001276439.1,0,0,0,0
NM_002243.4,0,0,0,0
NM_170736.2,0,0,0,0.0505716
NM_170737.2,0,2.10944e-07,0,0
NM_001270422.1,0,0,0,0
NM_001291622.1,0,0,0,0
NM_001291623.1,0,0.0250223,0,0.00033245
NM_001291624.1,0,0,0,1.74372e-10
NM_001291625.1,0,0,0,0.666467
NM_018658.2,0,0,0,0
NM_170741.2,0,2.35405e-09,0,0
NM_170742.2,0,0,0,0.000126779
NM_002245.3,116.268,86.3694,34.6626,1.58172
NM_001017424.2,0,0,0,0.15316
NM_001017425.2,0,2.94592,0,1.99479
NM_014217.3,1.03032,5.41543,0.10836,1.58021
NM_002246.2,0.773741,1.93319,0.617731,5.13351
NM_001014797.2,0,0,2.96315e-10,1.08922
NM_001161352.1,0,0,0,1.96006
NM_001161353.1,0,0,0,0.193361
NM_001271518.1,0,0,0.00799094,0.00147274
NM_001271519.1,0,0,1.87552e-10,0
NM_001271520.1,0,0,0,1.04152
NM_001271521.1,0,0,0,0
NM_001271522.1,0,0,0,5.44903e-09
NM_001322829.1,0,0,5.5612e-10,9.56115e-06
NM_001322830.1,0,0,0,5.41535e-10
NM_001322832.1,0,0,1.4307e-09,0.401448
NM_001322835.1,0,0,0,0.0119
NM_001322836.1,0.0360611,0,0.0814142,9.90472e-10
NM_001322837.1,6.5762e-10,0,2.64735e-09,0.0015462
NM_001322838.1,0,0.00408755,0,0.581503
NM_001322839.1,0,0,0,1.53417
NM_002247.3,0.00653713,0,0.0155995,0.0639007
NM_004137.3,0,0,0,0.0699878
NM_002248.4,0,0,0.0260854,7.21495
NM_001278204.1,0,0,0,0.0280995
NM_021614.3,0.17857,0.0393369,0,1.24837
NM_170775.2,3.11275,0.841639,1.09932,3.90246
NM_001204087.1,0.00053819,0,0.00653432,2.91519e-06
NM_002249.5,0.0476583,0,0.498526,2.43878
NM_170782.2,0.0517539,0.14323,0.785511,0.413072
NM_002250.2,60.8915,113.333,18.7596,0.213985
NM_000218.2,0,0,0.2925,0
NM_181798.1,0.0519326,0.0655656,0.988361,0.120673
NM_004518.5,0.00291491,0,1.55078,9.8184
NM_172106.2,4.17654e-05,0,0.0255556,0.2812
NM_172107.3,2.07537e-08,0,1.63163e-05,0
NM_172108.4,0.0104459,0,2.34948e-05,0.927674
NM_172109.2,0.0593725,0,6.58837,32.6975
NM_001204824.1,0.0194193,0.151552,0.295144,2.28352
NM_004519.3,0,0,0,1.44177
NM_001322799.1,0.0574271,0.0362513,0.151544,0.0280728
NM_002251.4,0,0,0,0
NM_020697.3,0.292972,0.123294,0.0215015,0.953942
NM_001282428.1,0,0,0,0
NM_002252.4,9.48055,10.0306,6.59255,1.23357
NM_002253.2,0.0697716,0.140318,0.269875,2.53844
NM_000420.2,0,0.0388534,0.0542471,0.370614
NM_000221.2,34.4745,23.3176,2.16495,3.35646
NM_006488.2,0.423,0.592821,0,0
NM_001098511.2,0,1.70385,2.07851,35.3203
NM_001243952.1,0.473174,0.440232,3.21479,2.96068
NM_001243953.1,10.1773,20.4094,38.6633,12.8209
NM_004520.4,9.59757,10.4174,57.733,21.9011
NM_002254.6,4.60695,6.34345,2.22883,55.0197
NM_004984.2,0.603679,0.584317,7.1205,48.7071
NM_004521.2,110.832,98.2293,437.535,218.187
NM_004522.2,5.49662,1.36155,18.3281,300.937
NM_001130099.1,0.438068,2.73503,0.164177,0.0966531
NM_001130100.1,27.9333,14.5298,0,0.129397
NM_001318710.1,1.43721,0.305118,3.21742e-08,2.12017
NM_001318711.1,9.3097,5.65967,0,0.620984
NM_001318712.1,4.72706,5.74564,0,1.22017
NM_001318713.1,0,0.160099,0,0
NM_001318714.1,1.3997,2.89981,1.99045,0.884226
NM_001318715.1,7.4138,3.89983,0.124689,0
NM_005550.3,8.0279,12.0409,0.0025558,6.63194
NM_014218.2,0,0,0,0
NM_014219.2,0,0,0,0.0346231
NM_015868.2,0,0,0,2.74828e-05
NM_001080770.1,0,0,0,0
NM_001080772.1,0,0,0,0
NM_002255.5,0,0,0,0
NM_014512.1,0,0,0,0
NM_012313.1,0,0,0,0
NM_001281971.1,0,0,0,0
NM_001281972.1,0,0,0,0
NM_012314.5,0,0,0,0
NM_014513.2,0,0,0,0
NM_001322168.1,0,0,0,0
NM_013289.2,0,0,0,0
NM_001242867.1,0.0576842,0,0,0
NM_006737.3,0,0,0,0
NM_001083539.2,0,0,0,0
NM_001282170.1,0,0,0,0
NM_001282171.1,0,0,0,0
NM_002256.3,0,0,0.299937,0.519201
NM_000222.2,0,0.00062914,0.00134918,1.70928
NM_001093772.1,0,0.0184405,0.0252248,2.86041
NM_002257.3,0.122327,0.173745,0.651656,0.136153
NM_001002231.2,0,0,0,0
NM_001256080.1,0,0,0,0.0585292
NM_005551.4,0,0,0,0
NM_000892.4,0,0.367727,0.815775,0.299725
NM_001318394.1,0.0943346,0,0,0
NM_001318396.1,0,1.03948e-09,3.04699e-08,2.51136e-08
NM_002258.2,0.147843,0.13999,0.592057,0.425961
NM_001304448.1,0.0562409,0,0.550795,0
NM_002259.4,0,0,0,0
NM_007328.3,0,0.196585,0,0
NM_213657.2,0,0,0,0
NM_213658.2,0,0,0,0
NM_002260.3,0.180068,0.624816,7.43148,0.0962157
